model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,monthly_rent_wan,remain_months,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date
기아 타스만 2.5 가솔린 터보 4WD  X-프로,/mycar/mycar_view.php?no=2254303&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254303&gubun=K,True,0.0,기아 타스만 2.5 가솔린 터보 4WD  X-프로,0.0,True,,,56 / 60,2025.07 (26년형),890.0,가솔린,자동,검정색,2497.0,
쉐보레 더 뉴 말리부 2.0 터보 레드라인,/mycar/mycar_view.php?no=2256432&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256432&gubun=K,False,1990.0,쉐보레 더 뉴 말리부  2.0 터보 레드라인,1990.0,False,,,,2022.03,82927.0,가솔린,자동,흰색,1998.0,
쉐보레 더 뉴 말리부 1.3 터보 LT 디럭스,/mycar/mycar_view.php?no=2255733&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255733&gubun=K,False,1350.0,쉐보레 더 뉴 말리부 1.3 터보 LT 디럭스,1350.0,False,,,,2019.10,49986.0,가솔린,자동,흰색,1341.0,
쉐보레 올 뉴 말리부 1.5 터보 LTZ 프리미엄 세이프티,/mycar/mycar_view.php?no=2249701&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249701&gubun=K,False,970.0,쉐보레 올 뉴 말리부  1.5 터보 LTZ 프리미엄 세이프티,970.0,False,,,,2016.06 (17년형),121417.0,가솔린,자동,검정색 (무광 블랙 랩핑),1490.0,
쉐보레 올 뉴 말리부 1.5 터보  LTZ,/mycar/mycar_view.php?no=2257169&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257169&gubun=K,False,790.0,쉐보레 올 뉴 말리부 1.5 터보  LTZ,790.0,False,,,,2017.08,66890.0,가솔린,자동,회색,1490.0,
쉐보레 올 뉴 말리부 2.0 터보 LT 프리미엄,/mycar/mycar_view.php?no=2255505&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255505&gubun=K,False,459.0,쉐보레 올 뉴 말리부 2.0 터보 LT 프리미엄,459.0,False,,,,2016.08 (17년형),177917.0,가솔린,자동,은색,1998.0,
쉐보레 올 뉴 말리부 1.5 터보 LS 디럭스,/mycar/mycar_view.php?no=2256642&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256642&gubun=K,False,469.0,쉐보레 올 뉴 말리부 1.5 터보 LS 디럭스,469.0,False,,,,2016.05 (17년형),122430.0,가솔린,자동,흰색,1490.0,
쉐보레 올 뉴 말리부 1.5 터보 LTZ 프리미엄 세이프티,/mycar/mycar_view.php?no=2243871&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2243871&gubun=K,False,840.0,쉐보레 올 뉴 말리부  1.5 터보 LTZ 프리미엄 세이프티,840.0,False,,,,2016.08 (17년형),107000.0,가솔린,자동,흰색,1490.0,
쉐보레 올 뉴 말리부 1.5 터보 LTZ 프리미엄 세이프티,/mycar/mycar_view.php?no=2250016&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250016&gubun=K,False,620.0,쉐보레 올 뉴 말리부  1.5 터보 LTZ 프리미엄 세이프티,620.0,False,,,,2016.06 (17년형),178000.0,가솔린,자동,진회색,1490.0,
쉐보레 올 뉴 말리부 1.5 터보 LT 디럭스,/mycar/mycar_view.php?no=2246887&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246887&gubun=K,False,990.0,쉐보레 올 뉴 말리부  1.5 터보 LT 디럭스,990.0,False,,,,2017.03,112000.0,가솔린,자동,흰색,1490.0,
쉐보레 말리부 2.0 디젤 LT 프리미엄팩,/mycar/mycar_view.php?no=2257309&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257309&gubun=K,False,490.0,쉐보레 말리부  2.0 디젤 LT 프리미엄팩,490.0,False,,,,2015.07,172608.0,디젤,자동,진주색,1956.0,
쉐보레 말리부 2.0 디젤 LT 프리미엄팩,/mycar/mycar_view.php?no=2253976&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253976&gubun=K,False,349.0,쉐보레 말리부 2.0 디젤 LT 프리미엄팩,349.0,False,,,,2015.02,128838.0,디젤,자동,흰색,1956.0,
쉐보레 말리부 2.4 LTZ,/mycar/mycar_view.php?no=2257008&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257008&gubun=K,False,299.0,쉐보레 말리부 2.4 LTZ,299.0,False,,,,2014.07,165200.0,가솔린,자동,검정색,2384.0,
쉐보레 말리부 2.0 LS 디럭스 팩,/mycar/mycar_view.php?no=2256871&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256871&gubun=K,False,450.0,쉐보레 말리부 2.0 LS 디럭스 팩,450.0,False,,,,2015.01,71409.0,가솔린,자동,검정색,1998.0,
쉐보레 올란도 2.0 디젤 LT 컨비니언스팩,/mycar/mycar_view.php?no=2255865&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255865&gubun=K,False,360.0,쉐보레 올란도 2.0 디젤 LT 컨비니언스팩,360.0,False,,,,2013.03,134558.0,디젤,자동,갈색,1998.0,
쉐보레 올란도 2.0 LPGi LTZ 프리미엄,/mycar/mycar_view.php?no=2252307&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252307&gubun=K,False,339.0,쉐보레 올란도 2.0 LPGi LTZ 프리미엄,339.0,False,,,,2012.05,144980.0,LPG,자동,은색,1998.0,
쉐보레 올란도 1.6 디젤 LT 프리미엄,/mycar/mycar_view.php?no=2254133&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254133&gubun=K,False,369.0,쉐보레 올란도 1.6 디젤 LT 프리미엄,369.0,False,,,,2015.10 (16년형),109097.0,디젤,자동,은색,1598.0,
쉐보레 올란도 2.0 디젤 LT 프리미엄,/mycar/mycar_view.php?no=2255287&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255287&gubun=K,False,369.0,쉐보레 올란도 2.0 디젤 LT 프리미엄,369.0,False,,,,2015.08,133079.0,디젤,자동,흰색,1998.0,
쉐보레 올란도 2.0 LPGi LS 고급형,/mycar/mycar_view.php?no=2257364&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257364&gubun=K,False,780.0,쉐보레 올란도 2.0 LPGi LS 고급형,780.0,False,,,,2018.03,133300.0,LPG,자동,은색,1998.0,
쉐보레 올란도 2.0 LPGi LTZ 세이프티,/mycar/mycar_view.php?no=2254194&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254194&gubun=K,False,1580.0,쉐보레 올란도  2.0 LPGi LTZ 세이프티,1580.0,False,,,,2015.03,119703.0,LPG,자동,검정색,1998.0,
쉐보레 올란도 2.0 LPGi  LTZ 프리미엄,/mycar/mycar_view.php?no=2256870&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256870&gubun=K,False,490.0,쉐보레 올란도 2.0 LPGi  LTZ 프리미엄,490.0,False,,,,2017.06 (18년형),192225.0,LPG,자동,흰색,1998.0,
쉐보레 올란도 2.0 디젤  LTZ 프리미엄,/mycar/mycar_view.php?no=2255993&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255993&gubun=K,False,390.0,쉐보레 올란도 2.0 디젤  LTZ 프리미엄,390.0,False,,,,2011.04 (12년형),103149.0,디젤,자동,흰색,1998.0,
쉐보레 이쿼녹스 1.6 디젤  LT 플러스,/mycar/mycar_view.php?no=2255533&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255533&gubun=K,False,970.0,쉐보레 이쿼녹스 1.6 디젤  LT 플러스,970.0,False,,,,2019.07,106481.0,디젤,자동,검정색,1598.0,
쉐보레 임팔라 3.6 LTZ,/mycar/mycar_view.php?no=2247553&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247553&gubun=K,False,1190.0,쉐보레 임팔라  3.6 LTZ,1190.0,False,,,,2016.09,69842.0,가솔린,자동,검정색,3564.0,
쉐보레 더 뉴 스파크 1.0 프리미어,/mycar/mycar_view.php?no=2256578&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256578&gubun=K,False,1120.0,쉐보레 더 뉴 스파크 1.0 프리미어,1120.0,False,,,,2021.08 (22년형),19820.0,가솔린,자동,흰색,999.0,
쉐보레 더 넥스트 스파크 1.0 LTZ,/mycar/mycar_view.php?no=2255410&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255410&gubun=K,False,690.0,쉐보레 더 넥스트 스파크  1.0 LTZ,690.0,False,,,,2016.12 (17년형),97006.0,가솔린,자동,흰색,999.0,
쉐보레 더 넥스트 스파크 1.0 LS,/mycar/mycar_view.php?no=2257241&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257241&gubun=K,False,440.0,쉐보레 더 넥스트 스파크 1.0 LS,440.0,False,,,,2015.12 (16년형),35709.0,가솔린,자동,은색,999.0,
쉐보레 더 넥스트 스파크 1.0 LTZ,/mycar/mycar_view.php?no=2255586&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255586&gubun=K,False,360.0,쉐보레 더 넥스트 스파크 1.0 LTZ,360.0,False,,,,2016.09 (17년형),156000.0,가솔린,자동,베이지색,999.0,
쉐보레 더 넥스트 스파크 1.0 LTZ,/mycar/mycar_view.php?no=2249952&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249952&gubun=K,False,859.0,쉐보레 더 넥스트 스파크  1.0 LTZ,859.0,False,,,,2017.01,13606.0,가솔린,자동,흰색,999.0,
쉐보레 스파크 1.0  L,/mycar/mycar_view.php?no=2257285&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257285&gubun=K,False,320.0,쉐보레 스파크 1.0  L,320.0,False,,,,2014.02,63000.0,가솔린,자동,회색,995.0,
쉐보레 스파크 1.0 LPGi L,/mycar/mycar_view.php?no=2225296&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2225296&gubun=K,False,219.0,쉐보레 스파크 1.0 LPGi L,219.0,False,,,,2014.03,169000.0,LPG,자동,흰색,995.0,
쉐보레 스파크 1.0 LPGi LT,/mycar/mycar_view.php?no=2249175&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249175&gubun=K,False,219.0,쉐보레 스파크 1.0 LPGi LT,219.0,False,,,,2012.10,87774.0,LPG,자동,분홍색,995.0,
쉐보레 스파크 1.0 LT,/mycar/mycar_view.php?no=2251988&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251988&gubun=K,False,388.0,쉐보레 스파크  1.0 LT,388.0,False,,,,2014.09,129360.0,가솔린,자동,노란색,995.0,
쉐보레 스파크 1.0 S LS 플러스,/mycar/mycar_view.php?no=2256121&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256121&gubun=K,False,230.0,쉐보레 스파크 1.0 S LS 플러스,230.0,False,,,,2012.11,128000.0,가솔린,자동,흰색투톤,995.0,
쉐보레 캡티바 2.2 디젤 4WD LT,/mycar/mycar_view.php?no=2251606&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251606&gubun=K,False,499.0,쉐보레 캡티바  2.2 디젤 4WD LT,499.0,False,,,,2015.05,116707.0,디젤,자동,은색,2231.0,
쉐보레 캡티바 2.2 디젤 4WD LTZ,/mycar/mycar_view.php?no=2255587&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255587&gubun=K,False,460.0,쉐보레 캡티바 2.2 디젤 4WD LTZ,460.0,False,,,,2013.12,116386.0,디젤,자동,검정색,2231.0,
쉐보레 캡티바 2.0 디젤 2WD LT,/mycar/mycar_view.php?no=2254978&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254978&gubun=K,False,379.0,쉐보레 캡티바 2.0 디젤 2WD LT,379.0,False,,,,2014.06,120121.0,디젤,자동,진회색,1998.0,
쉐보레 캡티바 2.2 디젤 4WD  LT,/mycar/mycar_view.php?no=2257369&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257369&gubun=K,False,760.0,쉐보레 캡티바 2.2 디젤 4WD  LT,760.0,False,,,,2014.10 (15년형),124734.0,디젤,자동,진회색,2231.0,
쉐보레 리얼 뉴 콜로라도 3.6 V6 4WD Z71-X 미드나잇,/mycar/mycar_view.php?no=2246682&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246682&gubun=K,False,3400.0,쉐보레 리얼 뉴 콜로라도  3.6 V6 4WD Z71-X 미드나잇,3400.0,False,,,,2021.04,77880.0,가솔린,자동,검정색,3649.0,
쉐보레 올 뉴 크루즈 1.4 터보 LT,/mycar/mycar_view.php?no=2249582&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249582&gubun=K,False,770.0,쉐보레 올 뉴 크루즈  1.4 터보 LT,770.0,False,,,,2017.07,96181.0,가솔린,자동,흰색,1399.0,
쉐보레 어메이징 뉴 크루즈 1.4 터보 LTZ,/mycar/mycar_view.php?no=2255823&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255823&gubun=K,False,599.0,쉐보레 어메이징 뉴 크루즈  1.4 터보 LTZ,599.0,False,,,,2015.04,94082.0,가솔린,자동,흰색,1362.0,
쉐보레 어메이징 뉴 크루즈 1.4 터보 LTZ,/mycar/mycar_view.php?no=2254249&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254249&gubun=K,False,490.0,쉐보레 어메이징 뉴 크루즈  1.4 터보 LTZ,490.0,False,,,,2015.09 (16년형),127903.0,가솔린,자동,검정색,1362.0,
쉐보레 어메이징 뉴 크루즈 1.4 터보 LT 디럭스팩,/mycar/mycar_view.php?no=2232440&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2232440&gubun=K,False,380.0,쉐보레 어메이징 뉴 크루즈 1.4 터보 LT 디럭스팩,380.0,False,,,,2015.11 (16년형),131788.0,가솔린,자동,회색,1362.0,
쉐보레 어메이징 뉴 크루즈 1.4 터보 5도어 LTZ,/mycar/mycar_view.php?no=2251209&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251209&gubun=K,False,599.0,쉐보레 어메이징 뉴 크루즈  1.4 터보 5도어 LTZ,599.0,False,,,,2015.06,85979.0,가솔린,자동,흰색,1362.0,
쉐보레 크루즈 2.0 디젤 LTZ 플러스,/mycar/mycar_view.php?no=2255409&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255409&gubun=K,False,390.0,쉐보레 크루즈  2.0 디젤 LTZ 플러스,390.0,False,,,,2013.01,79639.0,디젤,자동,검정색,1998.0,
쉐보레 크루즈 1.8  LTZ 플러스,/mycar/mycar_view.php?no=2256370&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256370&gubun=K,False,285.0,쉐보레 크루즈 1.8  LTZ 플러스,285.0,False,,,,2013.02,122635.0,가솔린,자동,은색,1796.0,
쉐보레 트레일블레이저 1.3 터보 2WD  LT,/mycar/mycar_view.php?no=2256080&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256080&gubun=K,False,1650.0,쉐보레 트레일블레이저 1.3 터보 2WD  LT,1650.0,False,,,,2020.02 (21년형),62415.0,가솔린,자동,진주색,1341.0,
쉐보레 트레일블레이저 1.3 터보 2WD 프리미어,/mycar/mycar_view.php?no=2257228&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257228&gubun=K,False,1330.0,쉐보레 트레일블레이저  1.3 터보 2WD 프리미어,1330.0,False,,,,2020.03 (21년형),80600.0,가솔린,자동,진회색 (다크그레이),1341.0,
쉐보레 볼트 EV  프리미어,/mycar/mycar_view.php?no=2254273&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254273&gubun=K,False,30.0,쉐보레 볼트 EV   프리미어,30.0,False,,,,2020.05,102000.0,전기,자동,흰색,174.0,
쉐보레 트랙스 크로스오버 1.2 가솔린 터보  레드라인,/mycar/mycar_view.php?no=2256934&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256934&gubun=K,True,0.0,쉐보레 트랙스 크로스오버 1.2 가솔린 터보  레드라인,0.0,True,,54.0,60 / 60,2025.11 (26년형),2523.0,가솔린,자동,흰색,1199.0,
쉐보레 더 뉴 트랙스 1.4 가솔린 LS 디럭스,/mycar/mycar_view.php?no=2257260&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257260&gubun=K,False,850.0,쉐보레 더 뉴 트랙스 1.4 가솔린 LS 디럭스,850.0,False,,,,2020.10 (21년형),89302.0,가솔린,자동,청색,1362.0,
쉐보레 더 뉴 트랙스 1.4 가솔린  LT 코어,/mycar/mycar_view.php?no=2257370&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257370&gubun=K,False,650.0,쉐보레 더 뉴 트랙스 1.4 가솔린  LT 코어,650.0,False,,,,2018.12 (19년형),86727.0,가솔린,자동,흰색,1362.0,
쉐보레 더 뉴 트랙스 1.4 가솔린 LT 코어,/mycar/mycar_view.php?no=2250728&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250728&gubun=K,False,1080.0,쉐보레 더 뉴 트랙스  1.4 가솔린 LT 코어,1080.0,False,,,,2019.08,73000.0,가솔린,자동,흰색 (화이트 펄),1362.0,
쉐보레 트랙스 1.4 가솔린  LTZ,/mycar/mycar_view.php?no=2255992&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255992&gubun=K,False,410.0,쉐보레 트랙스 1.4 가솔린  LTZ,410.0,False,,,,2014.02,102840.0,가솔린,자동,흰색,1362.0,
쉐보레 올 뉴 카마로 SS 6.2 V8,/mycar/mycar_view.php?no=2254506&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254506&gubun=K,False,2490.0,쉐보레 올 뉴 카마로 SS  6.2 V8 -,2490.0,False,,,,2016.09 (17년형),88164.0,가솔린,자동,검정색,6162.0,
쉐보레 올 뉴 카마로 SS 6.2 V8,/mycar/mycar_view.php?no=2254915&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254915&gubun=K,False,2090.0,쉐보레 올 뉴 카마로 SS  6.2 V8 -,2090.0,False,,,,2016.11 (17년형),123727.0,가솔린,자동,검정색,6162.0,
쉐보레 올 뉴 카마로 SS 6.2 V8,/mycar/mycar_view.php?no=2255207&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255207&gubun=K,False,2290.0,쉐보레 올 뉴 카마로 SS  6.2 V8 -,2290.0,False,,,,2016.10 (17년형),139519.0,가솔린,자동,검정색,6162.0,
쉐보레 올 뉴 카마로 SS 6.2 V8,/mycar/mycar_view.php?no=2245781&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245781&gubun=K,False,2459.0,쉐보레 올 뉴 카마로 SS  6.2 V8 -,2459.0,False,,,,2016.12 (17년형),53078.0,가솔린,자동,회색,6162.0,
GM대우 알페온 EL300 슈프림,/mycar/mycar_view.php?no=2252889&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252889&gubun=K,False,319.0,GM대우 알페온 EL300 슈프림,319.0,False,,,,2013.06,159194.0,가솔린,자동,흰색,2997.0,
GM대우 뉴 다마스 2인승 판넬밴 디럭스,/mycar/mycar_view.php?no=2255637&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255637&gubun=K,False,330.0,GM대우 뉴 다마스 2인승 판넬밴 디럭스,330.0,False,,,,2011.08 (12년형),163565.0,LPG,수동,파란색,796.0,
GM대우 뉴 라보 일반형 DLX,/mycar/mycar_view.php?no=2244985&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244985&gubun=K,False,1980.0,GM대우 뉴 라보  일반형 DLX,1980.0,False,,,,2021.04,4350.0,LPG,수동,흰색투톤,796.0,
GM대우 르망 1.5 Gti,/mycar/mycar_view.php?no=2253060&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253060&gubun=K,False,1650.0,GM대우 르망  1.5 Gti,1650.0,False,,,,1993.01 (92년형),200500.0,가솔린,수동,자주색,1498.0,
GM대우 마티즈 크리에이티브 1.0  재즈 고급형,/mycar/mycar_view.php?no=2257344&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257344&gubun=K,False,140.0,GM대우 마티즈 크리에이티브 1.0  재즈 고급형,140.0,False,,,,2010.09 (11년형),192003.0,가솔린,자동,은색,995.0,
GM대우 프리마 8톤 슬리퍼캡  장축,/mycar/mycar_view.php?no=2256666&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256666&gubun=K,False,3500.0,GM대우 프리마 8톤 슬리퍼캡  장축,3500.0,False,,,,2015.01,910000.0,디젤,자동,회색,5880.0,
GM대우 에스페로 1.5 DOHC,/mycar/mycar_view.php?no=2239226&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2239226&gubun=K,False,777.0,GM대우 에스페로  1.5 DOHC -,777.0,False,,,,1995.11,55000.0,가솔린,자동,기타색상,1498.0,
GM대우 프린스 1.8 MPFi,/mycar/mycar_view.php?no=2255290&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255290&gubun=K,False,450.0,GM대우 프린스  1.8 MPFi -,450.0,False,,,,1995.11,60923.0,가솔린,자동,검정색,1796.0,
GM대우 프린스 1.8 SOHC,/mycar/mycar_view.php?no=2255230&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255230&gubun=K,False,,GM대우 프린스 1.8 SOHC,,False,,,,1995.12,390000.0,가솔린,자동,흰색,1796.0,
GM대우 BH 090,/mycar/mycar_view.php?no=2243238&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2243238&gubun=K,False,2899.0,GM대우 BH 090,2899.0,False,,,,2013.04,193568.0,디젤,수동,진주색,5890.0,
GM대우 BH 090,/mycar/mycar_view.php?no=2250002&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250002&gubun=K,False,1850.0,GM대우 BH 090,1850.0,False,,,,2011.06,204864.0,디젤,수동,진회색,5890.0,
GM대우 BH 090,/mycar/mycar_view.php?no=2251218&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251218&gubun=K,False,1550.0,GM대우 BH 090,1550.0,False,,,,2013.01,163000.0,디젤,수동,노란색,5890.0,
GM대우 BH 090,/mycar/mycar_view.php?no=2256209&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256209&gubun=K,False,2500.0,GM대우 BH 090,2500.0,False,,,,2015.04,112168.0,디젤,수동,기타색상,6690.0,
GM대우 BH 090,/mycar/mycar_view.php?no=2255958&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255958&gubun=K,False,2290.0,GM대우 BH 090,2290.0,False,,,,2017.03,72647.0,디젤,수동,노란색,6690.0,
GM대우 BH 090,/mycar/mycar_view.php?no=2217123&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2217123&gubun=K,False,800.0,GM대우 BH 090,800.0,False,,,,2007.11,89306.0,디젤,수동,흰색,7640.0,
GM대우 BX 212 캠핑카,/mycar/mycar_view.php?no=2206995&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2206995&gubun=K,False,100.0,GM대우 BX 212 -,100.0,False,,,,2011.01,615961.0,디젤,수동,기타색상,10964.0,
GM대우 기타 기타,/mycar/mycar_view.php?no=2227728&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2227728&gubun=K,False,2999.0,GM대우 기타 기타,2999.0,False,,,,2006.05,160000.0,디젤,수동,검정투톤,10964.0,
GM대우 기타 기타,/mycar/mycar_view.php?no=2256609&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256609&gubun=K,False,160000000.0,GM대우 기타 기타,160000000.0,False,,,,2023.07 (24년형),60202.0,디젤,자동,은색,8710.0,
GM대우 기타 기타,/mycar/mycar_view.php?no=2255556&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255556&gubun=K,False,1600.0,GM대우 기타 기타,1600.0,False,,,,2008.02,935.0,디젤,수동,흰색,5880.0,
GM대우 기타 기타,/mycar/mycar_view.php?no=2255649&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255649&gubun=K,False,1150.0,GM대우 기타 기타,1150.0,False,,,,2009.05 (10년형),785000.0,디젤,수동,흰색,5880.0,
GM대우 레스타 캠핑카,/mycar/mycar_view.php?no=2251285&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251285&gubun=K,False,4280.0,GM대우 레스타  캠핑카 -,4280.0,False,,,,2013.12 (14년형),109519.0,디젤,수동,진주투톤,3760.0,
GM대우 레스타 캠핑카,/mycar/mycar_view.php?no=2251643&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251643&gubun=K,False,4680.0,GM대우 레스타  캠핑카 -,4680.0,False,,,,2015.02,116294.0,디젤,수동,흰색투톤,3800.0,
GM대우 레스타 캠핑카,/mycar/mycar_view.php?no=2254029&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254029&gubun=K,False,3980.0,GM대우 레스타  캠핑카 -,3980.0,False,,,,2014.05,117670.0,디젤,수동,진주투톤,3183.0,
GM대우 레스타 캠핑카,/mycar/mycar_view.php?no=2254030&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254030&gubun=K,False,6680.0,GM대우 레스타  캠핑카 -,6680.0,False,,,,2018.11,69415.0,디젤,수동,흰색투톤,3800.0,
GM대우 레스타 캠핑카,/mycar/mycar_view.php?no=2241376&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2241376&gubun=K,False,5680.0,GM대우 레스타  캠핑카 -,5680.0,False,,,,2017.01,166514.0,디젤,수동,흰색투톤,3800.0,
GM대우 레스타 캠핑카,/mycar/mycar_view.php?no=2254104&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254104&gubun=K,False,2800.0,GM대우 레스타  캠핑카 -,2800.0,False,,,,2014.05,190000.0,디젤,수동,흰색투톤,3760.0,
르노코리아 SM3 네오 1.6  SE,/mycar/mycar_view.php?no=2256234&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256234&gubun=K,False,450.0,르노코리아 SM3 네오 1.6  SE,450.0,False,,,,2014.05 (15년형),153300.0,가솔린,자동,회색,1598.0,
르노삼성 SM3 네오 1.6 RE,/mycar/mycar_view.php?no=2255151&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255151&gubun=K,False,550.0,르노삼성 SM3 네오 1.6 RE,550.0,False,,,,2016.10,58000.0,가솔린,자동,은색,1598.0,
르노코리아 뉴 SM3 1.6 RE,/mycar/mycar_view.php?no=2256423&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256423&gubun=K,False,120.0,르노코리아 뉴 SM3 1.6 RE,120.0,False,,,,2009.12 (10년형),181898.0,가솔린,자동,회색,1598.0,
르노코리아 뉴 SM3 1.6 LE 플러스,/mycar/mycar_view.php?no=2256507&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256507&gubun=K,False,200.0,르노코리아 뉴 SM3 1.6 LE 플러스,200.0,False,,,,2009.09 (10년형),145447.0,가솔린,자동,검정색,1598.0,
르노코리아 뉴 SM3 1.6 RE,/mycar/mycar_view.php?no=2220266&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2220266&gubun=K,False,169.0,르노코리아 뉴 SM3 1.6 RE,169.0,False,,,,2010.02,144000.0,가솔린,자동,진주색,1598.0,
