model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,acquisition_cost_wan,monthly_rent_wan,remain_months,total_months,remain_months_text,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date,gubun,maker_no,group_no,detail_no,maker_name,group_name,detail_name,fuel_efficiency,drivetrain_type
현대 그랜저HG 240 럭셔리,/mycar/mycar_view.php?no=2256591&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256591&gubun=K,False,550.0,현대 그랜저HG 240 럭셔리,550.0,False,,,,,,,2011.05,160503.0,가솔린,자동,흰색,2359.0,,K,49,5,1332,현대,그랜저,그랜저HG (11~17년),12.8,FF
현대 그랜저HG 300 LPi 모던,/mycar/mycar_view.php?no=2251329&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251329&gubun=K,False,530.0,현대 그랜저HG 300 LPi 모던,530.0,False,,,,,,,2016.03,245000.0,LPG,자동,검정색,2999.0,,K,49,5,1332,현대,그랜저,그랜저HG (11~17년),8.9,FF
현대 그랜저HG 300 LPi 모던,/mycar/mycar_view.php?no=2251330&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251330&gubun=K,False,620.0,현대 그랜저HG 300 LPi 모던,620.0,False,,,,,,,2014.12 (15년형),151456.0,LPG,자동,검정색,2999.0,,K,49,5,1332,현대,그랜저,그랜저HG (11~17년),8.9,FF
현대 그랜저HG 300 LPi  프리미엄,/mycar/mycar_view.php?no=2255934&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255934&gubun=K,False,400.0,현대 그랜저HG 300 LPi  프리미엄,400.0,False,,,,,,,2014.06,262710.0,LPG,자동,검정색,2999.0,,K,49,5,1332,현대,그랜저,그랜저HG (11~17년),8.9,FF
현대 그랜저HG 240 모던,/mycar/mycar_view.php?no=2257116&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257116&gubun=K,False,820.0,현대 그랜저HG 240 모던,820.0,False,,,,,,,2017.01,93534.0,가솔린,자동,검정색,2359.0,,K,49,5,1332,현대,그랜저,그랜저HG (11~17년),11.3,FF
현대 그랜저HG 240 럭셔리,/mycar/mycar_view.php?no=2256476&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256476&gubun=K,False,400.0,현대 그랜저HG 240 럭셔리,400.0,False,,,,,,,2011.07,167602.0,가솔린,자동,검정색,2359.0,,K,49,5,1332,현대,그랜저,그랜저HG (11~17년),12.8,FF
현대 그랜저HG 240 럭셔리,/mycar/mycar_view.php?no=2256069&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256069&gubun=K,False,580.0,현대 그랜저HG 240 럭셔리,580.0,False,,,,,,,2012.11,114502.0,가솔린,자동,검정색,2359.0,,K,49,5,1332,현대,그랜저,그랜저HG (11~17년),12.8,FF
현대 그랜저HG 300 익스클루시브,/mycar/mycar_view.php?no=2257255&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257255&gubun=K,False,900.0,현대 그랜저HG 300 익스클루시브,900.0,False,,,,,,,2015.11 (16년형),127375.0,가솔린,자동,검정색,2999.0,,K,49,5,1332,현대,그랜저,그랜저HG (11~17년),10.4,FF
현대 그랜저HG 240 모던,/mycar/mycar_view.php?no=2257339&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257339&gubun=K,False,360.0,현대 그랜저HG 240 모던,360.0,False,,,,,,,2013.01,207152.0,가솔린,자동,은색,2359.0,,K,49,5,1332,현대,그랜저,그랜저HG (11~17년),11.3,FF
현대 그랜저HG 220 디젤 프리미엄,/mycar/mycar_view.php?no=2257106&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257106&gubun=K,False,800.0,현대 그랜저HG 220 디젤 프리미엄,800.0,False,,,,,,,2015.01,159500.0,디젤,자동,흰색,2199.0,,K,49,5,1332,현대,그랜저,그랜저HG (11~17년),13.8,FF
현대 그랜저HG 240 럭셔리,/mycar/mycar_view.php?no=2256857&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256857&gubun=K,False,620.0,현대 그랜저HG  240 럭셔리,620.0,False,,,,,,,2012.02,109000.0,가솔린,자동,검정색,2359.0,,K,49,5,1332,현대,그랜저,그랜저HG (11~17년),12.8,FF
현대 더 럭셔리 그랜저 Q270  럭셔리,/mycar/mycar_view.php?no=2256497&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256497&gubun=K,False,199.0,현대 더 럭셔리 그랜저 Q270  럭셔리,199.0,False,,,,,,,2009.06,130600.0,가솔린,자동,검정색,2656.0,,K,49,5,1193,현대,그랜저,더 럭셔리 그랜저 (09~11년),10.6,FF
현대 그랜저TG Q270 디럭스,/mycar/mycar_view.php?no=2257181&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257181&gubun=K,False,250.0,현대 그랜저TG Q270 디럭스,250.0,False,,,,,,,2007.01,220000.0,가솔린,자동,검정색,2656.0,,K,49,5,740,현대,그랜저,그랜저TG (05~08년),9.4,FF
현대 그랜저TG Q270 아제라,/mycar/mycar_view.php?no=2255783&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255783&gubun=K,False,270.0,현대 그랜저TG Q270 아제라,270.0,False,,,,,,,2007.09 (08년형),27.0,가솔린,자동,검정색,2656.0,,K,49,5,740,현대,그랜저,그랜저TG (05~08년),,FF
현대 뉴그랜져 2.0 디럭스,/mycar/mycar_view.php?no=2253919&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253919&gubun=K,False,300.0,현대 뉴그랜져  2.0 디럭스,300.0,False,,,,,,,1996.11,213688.0,가솔린,자동,검정색,1997.0,,K,49,5,394,현대,그랜저,뉴그랜져 (92~98년),9.5,FF
현대 넥쏘   프리미엄,/mycar/mycar_view.php?no=2250341&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250341&gubun=K,False,2230.0,현대 넥쏘   프리미엄,2230.0,False,,,,,,,2023.03 (24년형),61363.0,수소,자동,흰색,0.0,,K,49,946,1918,현대,넥쏘,넥쏘 (18년~현재),93.7,FF
현대 맥스크루즈 2.2 디젤 4WD 익스클루시브,/mycar/mycar_view.php?no=2256117&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256117&gubun=K,False,1020.0,현대 맥스크루즈 2.2 디젤 4WD 익스클루시브,1020.0,False,,,,,,,2013.06 (14년형),218932.0,디젤,자동,은색,2199.0,,K,49,788,1554,현대,맥스크루즈,맥스크루즈 (13~16년),,AWD
현대 베라크루즈 3.0 디젤 4WD  익스클루시브 스페셜,/mycar/mycar_view.php?no=2257263&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257263&gubun=K,False,1270.0,현대 베라크루즈 3.0 디젤 4WD  익스클루시브 스페셜,1270.0,False,,,,,,,2014.09 (15년형),190374.0,디젤,자동,흰색,2959.0,,K,49,13,840,현대,베라크루즈,베라크루즈 (06~15년),10.7,AWD
현대 베라크루즈 3.0 디젤 2WD X 디럭스,/mycar/mycar_view.php?no=2254593&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254593&gubun=K,False,539.0,현대 베라크루즈 3.0 디젤 2WD X 디럭스,539.0,False,,,,,,,2011.02,145095.0,디젤,자동,흰색,2959.0,,K,49,13,840,현대,베라크루즈,베라크루즈 (06~15년),11.0,FF
현대 베라크루즈 3.0 디젤 2WD VX 럭셔리,/mycar/mycar_view.php?no=2254626&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254626&gubun=K,False,539.0,현대 베라크루즈 3.0 디젤 2WD VX 럭셔리,539.0,False,,,,,,,2011.06,136593.0,디젤,자동,은색,2959.0,,K,49,13,840,현대,베라크루즈,베라크루즈 (06~15년),11.0,FF
현대 베라크루즈 3.0 디젤 2WD VX 프리미어,/mycar/mycar_view.php?no=2254099&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254099&gubun=K,False,800.0,현대 베라크루즈 3.0 디젤 2WD VX 프리미어,800.0,False,,,,,,,2009.06,88843.0,디젤,자동,흰색,2959.0,,K,49,13,840,현대,베라크루즈,베라크루즈 (06~15년),11.0,FF
현대 벨로스터 N 2.0 터보,/mycar/mycar_view.php?no=2255195&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255195&gubun=K,False,2000.0,현대 벨로스터 N 2.0 터보,2000.0,False,,,,,,,2018.12 (19년형),110000.0,가솔린,수동,흰색,1998.0,,K,49,15,2407,현대,벨로스터,벨로스터 N (18년~22년),10.7,FF
현대 벨로스터  1.6 터보 스포츠,/mycar/mycar_view.php?no=2257177&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257177&gubun=K,False,1300.0,현대 벨로스터  1.6 터보 스포츠,1300.0,False,,,,,,,2019.02 (18년형),94458.0,가솔린,자동,빨간색,1591.0,,K,49,15,1896,현대,벨로스터,벨로스터 (18년~현재),12.6,FF
현대 더 뉴 벨로스터 1.6 터보 D 스펙,/mycar/mycar_view.php?no=2252556&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252556&gubun=K,False,790.0,현대 더 뉴 벨로스터  1.6 터보 D 스펙,790.0,False,,,,,,,2016.03,165979.0,가솔린,자동,흰색,1591.0,,K,49,15,1688,현대,벨로스터,더 뉴 벨로스터 (15~18년),12.3,FF
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 4WD,/mycar/mycar_view.php?no=2248724&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248724&gubun=K,False,3680.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 4WD,3680.0,False,,,,,,,2019.01,51426.0,디젤,자동,검정색,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,AWD
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2247344&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247344&gubun=K,False,3880.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,3880.0,False,,,,,,,2020.12 (21년형),89110.0,디젤,자동,검정투톤,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,AWD
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2244500&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244500&gubun=K,False,3880.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,3880.0,False,,,,,,,2018.10 (19년형),106973.0,디젤,자동,진청색,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,AWD
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2244003&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244003&gubun=K,False,3480.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,3480.0,False,,,,,,,2019.07,78190.0,디젤,자동,검정색,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,AWD
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2251398&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251398&gubun=K,False,3880.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,3880.0,False,,,,,,,2020.12 (21년형),84551.0,디젤,자동,흰색투톤,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,AWD
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2255360&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255360&gubun=K,False,3680.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,3680.0,False,,,,,,,2018.11 (19년형),69340.0,디젤,자동,남색,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,AWD
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2255440&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255440&gubun=K,False,3280.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,3280.0,False,,,,,,,2019.03,101277.0,디젤,자동,갈색,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,AWD
미스터캠퍼 테라렉스,/mycar/mycar_view.php?no=2179699&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2179699&gubun=K,False,6700.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,6700.0,False,,,,,,,2021.03 (20년형),14000.0,디젤,자동,은색,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,AWD
현대 더 뉴 그랜드스타렉스 2.5 디젤 밴 5인승 모던,/mycar/mycar_view.php?no=2257051&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257051&gubun=K,False,1050.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 밴 5인승 모던,1050.0,False,,,,,,,2018.12 (19년형),162726.0,디젤,자동,은색,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),9.3,AWD
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 4WD,/mycar/mycar_view.php?no=2256984&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256984&gubun=K,False,,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 4WD,,False,,,,,,,2020.09 (21년형),93259.0,디젤,자동,검정색,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,AWD
현대 더 뉴 그랜드스타렉스 2.5 디젤 어린이버스 15인승  2WD,/mycar/mycar_view.php?no=2256321&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256321&gubun=K,False,500.0,현대 더 뉴 그랜드스타렉스 2.5 디젤 어린이버스 15인승  2WD,500.0,False,,,,,,,2015.03,176000.0,디젤,자동,노란색,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,
현대 더 뉴 그랜드스타렉스 2.4 LPi 캠핑카,/mycar/mycar_view.php?no=2254822&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254822&gubun=K,False,3500.0,현대 더 뉴 그랜드스타렉스  2.4 LPi 캠핑카 -,3500.0,False,,,,,,,2020.08 (21년형),8568.0,LPG,자동,흰색,2359.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),6.2,AWD
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2253992&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253992&gubun=K,False,5300.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,5300.0,False,,,,,,,2020.04,42691.0,디젤,자동,은색,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,AWD
현대 더 뉴 그랜드스타렉스 2.5 디젤 어린이보호차 12인승 2WD,/mycar/mycar_view.php?no=2255037&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255037&gubun=K,False,1390.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 어린이보호차 12인승 2WD,1390.0,False,,,,,,,2018.03,146036.0,디젤,자동,노란색,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 4WD,/mycar/mycar_view.php?no=2254195&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254195&gubun=K,False,,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 4WD,,False,,,,,,,2019.07,69947.0,디젤,자동,흰색투톤,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,AWD
현대 더 뉴 그랜드스타렉스 2.5 디젤 밴 3인승 스마트,/mycar/mycar_view.php?no=2250020&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250020&gubun=K,False,1480.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 밴 3인승 스마트,1480.0,False,,,,,,,2020.07 (21년형),110000.0,디젤,자동,기타색상,2497.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),9.3,AWD
현대 더 뉴 그랜드스타렉스 2.4 LPi 어린이보호차 15인승,/mycar/mycar_view.php?no=2244329&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244329&gubun=K,False,3290.0,현대 더 뉴 그랜드스타렉스  2.4 LPi 어린이보호차 15인승,3290.0,False,,,,,,,2021.05,29021.0,LPG,자동,노란색,2359.0,,K,49,17,1888,현대,스타렉스,더 뉴 그랜드스타렉스 (17~21년),,AWD
현대 그랜드스타렉스 어린이보호차  디젤 12인승 2WD,/mycar/mycar_view.php?no=2256144&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256144&gubun=K,False,600.0,현대 그랜드스타렉스 어린이보호차  디젤 12인승 2WD,600.0,False,,,,,,,2012.11 (13년형),148161.0,디젤,자동,노란색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),10.5,AWD
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 럭셔리,/mycar/mycar_view.php?no=2250285&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250285&gubun=K,False,540.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 럭셔리,540.0,False,,,,,,,2014.03 (15년형),269611.0,디젤,자동,회색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),11.6,AWD
현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD 스마트,/mycar/mycar_view.php?no=2253754&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253754&gubun=K,False,1140.0,현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD 스마트,1140.0,False,,,,,,,2016.09 (17년형),108073.0,디젤,자동,흰색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),,AWD
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD 스마트,/mycar/mycar_view.php?no=2255394&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255394&gubun=K,False,800.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD 스마트,800.0,False,,,,,,,2016.07 (17년형),180855.0,디젤,자동,회색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),,AWD
현대 그랜드스타렉스 어린이버스 LPi 15인승 2WD 스마트,/mycar/mycar_view.php?no=2257164&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257164&gubun=K,False,1700.0,현대 그랜드스타렉스 어린이버스 LPi 15인승 2WD 스마트,1700.0,False,,,,,,,2018.02,99905.0,LPG,자동,노란색,2359.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),,
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 럭셔리,/mycar/mycar_view.php?no=2257414&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257414&gubun=K,False,890.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 럭셔리,890.0,False,,,,,,,2014.02,140000.0,디젤,자동,회색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),11.6,AWD
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 프리미엄,/mycar/mycar_view.php?no=2253340&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253340&gubun=K,False,720.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 프리미엄,720.0,False,,,,,,,2011.04,95677.0,디젤,자동,은색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),11.6,AWD
현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD 스마트 스페셜,/mycar/mycar_view.php?no=2249967&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249967&gubun=K,False,690.0,현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD 스마트 스페셜,690.0,False,,,,,,,2015.09 (16년형),134847.0,디젤,수동,흰색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),,
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD  CVX 디럭스,/mycar/mycar_view.php?no=2255698&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255698&gubun=K,False,470.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD  CVX 디럭스,470.0,False,,,,,,,2013.06 (14년형),271183.0,디젤,자동,은색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),11.6,AWD
현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD  CVX 럭셔리,/mycar/mycar_view.php?no=2256336&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256336&gubun=K,False,350.0,현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD  CVX 럭셔리,350.0,False,,,,,,,2011.12 (12년형),241198.0,디젤,자동,은색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),11.6,AWD
현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD  CVX 디럭스,/mycar/mycar_view.php?no=2256393&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256393&gubun=K,False,450.0,현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD  CVX 디럭스,450.0,False,,,,,,,2015.04 (16년형),298960.0,디젤,자동,은색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),11.6,AWD
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD  스마트,/mycar/mycar_view.php?no=2256098&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256098&gubun=K,False,1180.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD  스마트,1180.0,False,,,,,,,2017.01,87000.0,디젤,자동,은색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),,AWD
현대 그랜드스타렉스 2.5 디젤 왜건 12인승 2WD 스마트,/mycar/mycar_view.php?no=2255999&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255999&gubun=K,False,1190.0,현대 그랜드스타렉스  2.5 디젤 왜건 12인승 2WD 스마트,1190.0,False,,,,,,,2017.11 (18년형),137097.0,디젤,자동,은색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),,AWD
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 프리미엄,/mycar/mycar_view.php?no=2257366&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257366&gubun=K,False,720.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 프리미엄,720.0,False,,,,,,,2013.10 (14년형),144488.0,디젤,자동,검정색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),11.6,AWD
현대 그랜드스타렉스 캠핑카,/mycar/mycar_view.php?no=2227392&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2227392&gubun=K,False,1900.0,현대 그랜드스타렉스 캠핑카,1900.0,False,,,,,,,2008.03,87458.0,디젤,자동,은색,2497.0,,K,49,17,887,현대,스타렉스,그랜드스타렉스 (07~18년),,
