brand,model,year,price_krw,mileage_km,fuel_type,transmission,body_type,displacement_cc,link
기아,현대 싼타페TM 2.0 디젤 2WD 익스클루시브 스페셜,2019,23000000.0,43756,디젤,자동,,1995186,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257166&gubun=K
기아,현대 그랜저IG 2.4 프리미엄,2019,17500000.0,92026,가솔린,자동,,2359190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257191&gubun=K
기아,현대 올 뉴 마이티  3.5톤 슈퍼캡 세부등급,2022,95000000.0,33000,디젤,수동,,3933,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251450&gubun=K
기아,현대 그랜드스타렉스 캠핑카,2011,6000000.0,220000,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256956&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2010,17800000.0,276265,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2246946&gubun=K
기아,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 4WD,2019,36800000.0,51426,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2248724&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2015,29800000.0,79574,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2247078&gubun=K
기아,현대 e-카운티  캠핑카 -,2012,45800000.0,167024,디젤,수동,,3933,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2248420&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2015,29800000.0,90670,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2248087&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2012,17800000.0,161253,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2247595&gubun=K
기아,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,2020,38800000.0,89110,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2247344&gubun=K
기아,현대 뉴 카운티  캠핑카 -,2014,48800000.0,138589,디젤,수동,,3933170,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245767&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2015,29800000.0,85803,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2246533&gubun=K
기아,현대 뉴 카운티  캠핑카 -,2014,58800000.0,92819,디젤,수동,,3933170,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2246386&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2010,14800000.0,197469,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2246154&gubun=K
기아,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,2018,38800000.0,106973,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2244500&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2018,48800000.0,25867,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245768&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2010,15800000.0,163697,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2244984&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2012,16800000.0,204932,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245614&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2015,35800000.0,91970,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245225&gubun=K
기아,현대 e-카운티  캠핑카 -,2012,48800000.0,43562,디젤,수동,,3933,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2242876&gubun=K
기아,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,2019,34800000.0,78190,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2244003&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2016,29800000.0,148077,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249083&gubun=K
기아,현대 뉴 카운티  캠핑카 -,2014,66800000.0,75600,디젤,자동,,3933170,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2250290&gubun=K
기아,현대 e-카운티  캠핑카 -,2006,28800000.0,155164,디젤,수동,,3907,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254906&gubun=K
기아,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,2020,38800000.0,84551,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251398&gubun=K
기아,현대 포터2  캠핑카 -,2013,26800000.0,197178,디젤,자동,,2497133,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252263&gubun=K
기아,현대 스타리아  3.5 LPG 캠핑카 -,2024,54800000.0,13164,LPG,자동,,3470240,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253760&gubun=K
기아,현대 e-카운티  캠핑카 -,2007,28800000.0,247541,디젤,수동,,3907,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253474&gubun=K
기아,현대 e-카운티  캠핑카 -,2011,46800000.0,82680,디젤,수동,,3933,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254033&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2017,24800000.0,172759,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254079&gubun=K
기아,현대 e-카운티  캠핑카 -,2012,47800000.0,212013,디젤,수동,,3933,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254080&gubun=K
기아,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 4WD,2019,54800000.0,69947,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254195&gubun=K
기아,현대 e-카운티  캠핑카 -,2007,29800000.0,187936,디젤,수동,,3933,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254462&gubun=K
기아,현대 팰리세이드  2.2 디젤 2WD 익스클루시브,2019,24800000.0,87866,디젤,자동,,2199202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254497&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2010,16800000.0,295387,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254625&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2012,26800000.0,79420,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254907&gubun=K
기아,현대 뉴 카운티  캠핑카 -,2013,49800000.0,159921,디젤,수동,,3933170,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255135&gubun=K
기아,현대 e마이티  2.5톤 덤프 -,2013,24800000.0,112890,디젤,수동,,3933,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255210&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2013,22800000.0,160243,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255212&gubun=K
기아,현대 쏠라티  캠핑카 -,2022,79800000.0,57841,디젤,자동,,2497170,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255259&gubun=K
기아,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,2018,36800000.0,69340,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255360&gubun=K
기아,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,2019,32800000.0,101277,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255440&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2015,22800000.0,199450,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255441&gubun=K
기아,현대 e-카운티  캠핑카 -,2012,48800000.0,230772,디젤,수동,,3933,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255442&gubun=K
기아,현대 e-카운티  캠핑카 -,2011,39800000.0,199890,디젤,수동,,3933,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255779&gubun=K
기아,현대 스타리아  2.2 디젤 캠핑카 -,2021,46800000.0,75000,디젤,자동,,2199177,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256985&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2014,27800000.0,176431,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257103&gubun=K
기아,현대 그랜드스타렉스  캠핑카 -,2015,14800000.0,327791,LPG,자동,,2359174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257189&gubun=K
기아,현대 e-카운티  표준형 25인승 자가용 스탠다드,2012,18800000.0,146827,디젤,수동,,3933,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257190&gubun=K
기아,현대 스타리아 세대  2.2 디젤 캠핑카,2025,66000000.0,6000,디젤,자동,,2199177,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257288&gubun=K
기아,현대 쏘나타 뉴 라이즈 2.0 프리미엄 스페셜,2017,16800000.0,63787,가솔린,자동,,1999163,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256678&gubun=K
기아,현대 YF쏘나타 2.0 CVVL 프리미어,2012,5800000.0,44060,가솔린,자동,,1998172,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255432&gubun=K
기아,현대 아반떼AD 1.6 밸류 플러스,2018,11500000.0,91123,가솔린,자동,,1591132,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255190&gubun=K
기아,현대 싼타페DM 2.0 디젤 2WD 프리미엄,2014,10800000.0,104719,디젤,자동,,1995184,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255191&gubun=K
기아,현대 투싼ix 2.0 디젤 2WD LX20 스마트팩,2012,6000000.0,120700,디젤,자동,,1995184,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255423&gubun=K
기아,현대 쏘나타 더 브릴리언트 2.0 스마트,2014,6700000.0,87872,가솔린,자동,,1999172,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255554&gubun=K
기아,현대 LF쏘나타 1.7 디젤 스마트,2016,7200000.0,82641,디젤,자동,,1685141,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255887&gubun=K
기아,현대 베뉴 1.6  플럭스,2025,0.0,30,가솔린,자동,,1598123,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256013&gubun=K
기아,현대 아이오닉5 롱레인지  익스클루시브,2021,0.0,50308,전기,자동,,111217,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256051&gubun=K
기아,현대 디 올 뉴 그랜저 2.5 2WD  프리미엄,2023,0.0,20319,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256142&gubun=K
기아,현대 스타리아 2.2 디젤 라운지 9인승 4WD  인스퍼레이션,2025,0.0,9000,디젤,자동,,2199177,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256932&gubun=K
기아,현대 디 올 뉴 그랜저 2.5 2WD  아너스,2026,0.0,30,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257160&gubun=K
기아,현대 쏘나타 디 엣지 2.0 LPi   비즈니스1,2025,0.0,28069,LPG,자동,,1999146,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257161&gubun=K
기아,현대 팰리세이드 2.2 디젤 4WD 프레스티지,2019,27000000.0,113300,디젤,자동,,2199202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255670&gubun=K
기아,현대 포터2 파워게이트,2016,11500000.0,160016,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257286&gubun=K
기아,현대 팰리세이드 3.8 가솔린 4WD 프레스티지,2019,27000000.0,8070,가솔린,자동,,3778295,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257248&gubun=K
기아,현대 그랜저HG 300 익스클루시브,2015,9500000.0,127375,가솔린,자동,,2999270,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257255&gubun=K
기아,현대 포터2  더블캡 내장탑차 -,2013,6800000.0,244000,디젤,자동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254188&gubun=K
기아,현대 포터2  CRDi 슈퍼캡 고급형,2013,6700000.0,124000,디젤,수동,,2497133,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256925&gubun=K
기아,현대 포터2  더블캡 내장탑차 -,2017,10600000.0,148000,디젤,자동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257071&gubun=K
기아,현대 포터2  파워게이트 -,2015,8990000.0,140000,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257072&gubun=K
기아,현대 더 뉴 그랜저 2.5 익스클루시브,2021,27900000.0,54130,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256789&gubun=K
기아,현대 디 올 뉴 그랜저 3.5 2WD 캘리그래피,2024,41800000.0,11598,가솔린,자동,,3470300,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256955&gubun=K
기아,현대 더 뉴 그랜저 하이브리드 2.4 HEV  캘리그래피,2020,33700000.0,42332,가솔린 하이브리드,자동,,2359200,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257029&gubun=K
기아,현대 더 뉴 팰리세이드 3.8 가솔린 2WD 캘리그래피,2023,38900000.0,33718,가솔린,자동,,3778295,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257093&gubun=K
기아,현대 더 뉴 그랜저 하이브리드 2.4 HEV  캘리그래피,2021,31500000.0,29119,가솔린 하이브리드,자동,,2359200,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257142&gubun=K
기아,현대 더 뉴 그랜저 하이브리드 2.4 HEV  르블랑,2022,31200000.0,24270,가솔린 하이브리드,자동,,2359200,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257183&gubun=K
기아,현대 더 뉴 그랜저 2.5  캘리그래피,2020,27800000.0,49891,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257184&gubun=K
기아,현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD 캘리그래피,2023,35500000.0,34598,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257211&gubun=K
기아,현대 더 뉴 그랜저 2.5  르블랑,2021,26000000.0,50434,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257231&gubun=K
기아,현대 디 올 뉴 그랜저 2.5 2WD  캘리그래피,2024,41300000.0,10356,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257266&gubun=K
기아,현대 더 뉴 팰리세이드 3.8 가솔린 4WD  프레스티지,2023,36990000.0,27530,가솔린,자동,,3778295,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257270&gubun=K
기아,현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD  캘리그래피,2023,37200000.0,23666,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257268&gubun=K
기아,현대 더 뉴 그랜저 2.5  캘리그래피,2020,29990000.0,28032,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257267&gubun=K
기아,현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD 캘리그래피,2023,38300000.0,19832,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253543&gubun=K
기아,현대 더 뉴 그랜저 2.5 캘리그래피,2020,31200000.0,29193,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253707&gubun=K
기아,현대 더 뉴 그랜저 2.5 캘리그래피,2020,31700000.0,49227,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253779&gubun=K
기아,현대 더 뉴 팰리세이드 3.8 가솔린 2WD 캘리그래피,2023,40990000.0,21429,가솔린,자동,,3778295,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255103&gubun=K
기아,현대 더 뉴 그랜저 2.5 익스클루시브,2020,29700000.0,36656,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256564&gubun=K
기아,현대 더 뉴 그랜저 2.5 캘리그래피,2020,30300000.0,44016,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254415&gubun=K
기아,현대 더 뉴 그랜저 2.5 익스클루시브,2020,25500000.0,56324,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254534&gubun=K
기아,현대 더 뉴 그랜저 2.5  캘리그래피,2019,23900000.0,67548,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254733&gubun=K
기아,현대 더 뉴 그랜저 2.5 르블랑,2022,28200000.0,48675,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255627&gubun=K
기아,현대 더 뉴 그랜저 2.5 캘리그래피,2022,29700000.0,67798,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255786&gubun=K
기아,현대 더 뉴 그랜저 2.5 캘리그래피,2021,31400000.0,52091,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255969&gubun=K
기아,현대 더 뉴 그랜저 2.5 익스클루시브,2020,29200000.0,25151,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255925&gubun=K
기아,현대 더 뉴 그랜저 2.5 르블랑,2022,29500000.0,21804,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256123&gubun=K
기아,현대 더 뉴 그랜저 2.5 캘리그래피,2022,32700000.0,42447,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256159&gubun=K
기아,현대 더 뉴 그랜저 하이브리드 2.4 HEV 캘리그래피,2020,30500000.0,59532,가솔린 하이브리드,자동,,2359200,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256303&gubun=K
기아,현대 더 뉴 싼타페 하이브리드 1.6 터보 HEV 2WD  캘리그래피 6인승,2024,42800000.0,25363,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256445&gubun=K
기아,현대 더 뉴 팰리세이드 3.8 가솔린 2WD 캘리그래피 블랙에디션,2024,42990000.0,27506,가솔린,자동,,3778295,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256616&gubun=K
기아,현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD 프레스티지,2024,34200000.0,20273,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256658&gubun=K
기아,현대 디 올 뉴 그랜저 2.5 2WD  캘리그래피,2023,39000000.0,26237,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256762&gubun=K
기아,현대 더 뉴 그랜저 3.3 캘리그래피,2021,25700000.0,65816,가솔린,자동,,3342290,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256731&gubun=K
기아,현대 디 올 뉴 그랜저 하이브리드 1.6 터보 HEV 캘리그래피,2024,2000000.0,14500,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252247&gubun=K
기아,현대 뉴 에쿠스  3.8 VS380 모던,2013,11000000.0,240156,가솔린,자동,,3778334,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255363&gubun=K
기아,현대 포터2 파워게이트,2016,10000000.0,168000,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257276&gubun=K
기아,현대 포터2 CRDi 슈퍼캡 초장축 디럭스 고급형,2012,6900000.0,100000,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257275&gubun=K
기아,현대 포터2 파워게이트,2017,9500000.0,139000,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257274&gubun=K
기아,현대 포터2 CRDi 더블캡 초장축 SUP 고급형,2011,6700000.0,109000,디젤,자동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257273&gubun=K
기아,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 프리미엄,2014,8700000.0,140000,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257037&gubun=K
기아,현대 더 뉴 그랜드스타렉스 2.5 디젤 밴 5인승 스마트,2018,13700000.0,110000,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257040&gubun=K
기아,현대 포터2  TCi 일반캡 장축 SUP 일반형,2019,32000000.0,80000,디젤,자동,,2497133,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256898&gubun=K
기아,현대 그랜저HG 240 럭셔리,2012,5800000.0,114502,가솔린,자동,,2359201,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256069&gubun=K
기아,현대 뉴 에쿠스 3.8 VS380 프레스티지,2011,6500000.0,156126,가솔린,자동,,3778334,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252948&gubun=K
기아,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 프리미엄,2011,7200000.0,95677,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253340&gubun=K
기아,현대 포터2 LPG 슈퍼캡 초장축 프리미엄,2024,19800000.0,25928,LPG,자동,,2469,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253566&gubun=K
기아,현대 뉴 에쿠스 3.8 리무진  VL 380 프레스티지,2010,9500000.0,103450,가솔린,자동,,3778290,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255217&gubun=K
기아,현대 싼타페TM 2.0 디젤 2WD 익스클루시브 스페셜,2018,17300000.0,103463,디젤,자동,,1995186,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255767&gubun=K
기아,현대 그랜저HG 240 럭셔리,2011,5500000.0,160503,가솔린,자동,,2359201,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256591&gubun=K
기아,현대 올 뉴 마이티 3.5톤 슈퍼캡  장축고상,2020,42500000.0,43688,디젤,수동,,3933,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257262&gubun=K
기아,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 디럭스,2012,4500000.0,255056,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256238&gubun=K
기아,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 디럭스,2016,5500000.0,235755,디젤,수동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256237&gubun=K
기아,현대 LF쏘나타  1.7 디젤 스타일,2016,7500000.0,122000,디젤,자동,,1685141,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249642&gubun=K
기아,현대 그랜드스타렉스  2.5 디젤 왜건 12인승 2WD 스마트,2017,11900000.0,137097,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255999&gubun=K
기아,현대 스타리아  2.2 디젤 라운지 9인승 4WD 인스퍼레이션,2022,58000000.0,47779,디젤,자동,,2199177,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255713&gubun=K
기아,현대 코나 일렉트릭  2WD 프리미엄,2019,17800000.0,117069,전기,자동,,180204,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254969&gubun=K
기아,현대 더 럭셔리 그랜저 Q270  럭셔리,2009,1990000.0,130600,가솔린,자동,,2656195,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256497&gubun=K
기아,현대 디 올 뉴 팰리세이드 2.5 가솔린 터보 2WD 9인승  프레스티지,2025,1500000.0,400,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2244854&gubun=K
기아,현대 올 뉴 아반떼 하이브리드 1.6 HEV  모던,2022,0.0,56000,가솔린 하이브리드,자동,,1580141,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253925&gubun=K
기아,현대 디 올 뉴 그랜저 3.5 LPG 2WD 프리미엄,2025,3500000.0,50,LPG,자동,,3470240,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253528&gubun=K
기아,현대 더 뉴 싼타페 하이브리드 1.6 터보 HEV 2WD  익스클루시브 5인승,2025,3500000.0,100,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253529&gubun=K
기아,현대 디 올 뉴 투싼 하이브리드 1.6 터보 HEV 프리미엄,2025,2000000.0,20,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254419&gubun=K
기아,현대 디 올 뉴 싼타페 2.5 가솔린 터보 AWD  캘리그래피,2024,3000000.0,38000,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255620&gubun=K
기아,현대 쏠라티 2.5 디젤 15인승  럭셔리,2024,1460000.0,21000,디젤,자동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256189&gubun=K
기아,현대 쏘나타 디 엣지 2.0 프리미엄,2025,2000000.0,30,가솔린,자동,,1999160,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256059&gubun=K
기아,현대 더 뉴 싼타페 하이브리드 1.6 터보 HEV 2WD 캘리그래피 5인승,2022,100000.0,52000,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256230&gubun=K
기아,현대 아이오닉6 롱레인지 익스클루시브 플러스,2022,0.0,50000,전기,자동,,111228,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256868&gubun=K
기아,현대 디 올 뉴 그랜저 하이브리드 1.6 터보 HEV  익스클루시브,2024,3000000.0,45000,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257068&gubun=K
기아,현대 더 뉴 아반떼 1.6 모던,2025,1500000.0,20,가솔린,자동,,1598123,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2248128&gubun=K
기아,현대 디 올 뉴 코나 1.6 가솔린 터보 2WD 프리미엄,2025,2000000.0,20,가솔린,자동,,1598198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255782&gubun=K
기아,현대 스타리아 2.2 디젤 투어러 11인승 2WD 모던,2024,770000.0,17000,디젤,자동,,2199177,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249575&gubun=K
기아,현대 포터2 LPG 슈퍼캡 초장축 프리미엄,2024,22900000.0,30000,LPG,자동,,2469,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251628&gubun=K
기아,현대 쏘나타 디 엣지 2.0 LPi  비즈니스1,2025,2000000.0,10,LPG,자동,,1999146,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251629&gubun=K
기아,현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD 프레스티지,2025,3500000.0,20,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251630&gubun=K
기아,현대 YF쏘나타 2.0 VVT Y20 프라임 블랙,2011,5800000.0,55000,가솔린,자동,,1998165,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257201&gubun=K
기아,현대 베뉴 1.6  프리미엄,2025,1500000.0,20,가솔린,자동,,1598123,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257192&gubun=K
