origin,maker_code,model_code,generation_code,grade_code,grade_name,grade_volume,term_code,term_name,term_volume
K,3,76,2812,18308,1.6 터보 HEV 9인승,25,40082.0,프레스티지,3.0
K,3,76,2812,18308,1.6 터보 HEV 9인승,25,40083.0,노블레스,6.0
K,3,76,2812,18308,1.6 터보 HEV 9인승,25,40084.0,시그니처,6.0
K,3,76,2812,18308,1.6 터보 HEV 9인승,25,40085.0,그래비티,10.0
K,3,76,2812,18308,1.6 터보 HEV 9인승,25,41144.0,X-Line,0.0
K,3,76,2812,18309,1.6 터보 HEV 4인승 하이리무진,0,,,
K,3,76,2812,18310,1.6 터보 HEV 7인승 하이리무진,2,40092.0,시그니처,2.0
K,3,76,2812,18311,1.6 터보 HEV 9인승 하이리무진,5,40090.0,노블레스,0.0
K,3,76,2812,18311,1.6 터보 HEV 9인승 하이리무진,5,40091.0,시그니처,5.0
K,3,76,2812,18325,1.6 터보 HEV 하이리무진 (특장업체),10,,,
K,3,76,2812,18282,2.2 디젤 7인승,1,40011.0,아웃도어,0.0
K,3,76,2812,18282,2.2 디젤 7인승,1,40010.0,노블레스,1.0
K,3,76,2812,18282,2.2 디젤 7인승,1,40012.0,시그니처,0.0
K,3,76,2812,18282,2.2 디젤 7인승,1,40013.0,그래비티,0.0
K,3,76,2812,18283,2.2 디젤 9인승,0,,,
K,3,76,2812,18284,2.2 디젤 9인승 하이리무진,1,40018.0,시그니처,1.0
K,3,76,2812,18291,2.2 디젤 하이리무진 (특장업체),6,,,
K,3,76,2812,18285,3.5 가솔린 7인승,1,40019.0,아웃도어,0.0
K,3,76,2812,18285,3.5 가솔린 7인승,1,40020.0,노블레스,0.0
K,3,76,2812,18285,3.5 가솔린 7인승,1,40021.0,시그니처,1.0
K,3,76,2812,18285,3.5 가솔린 7인승,1,40022.0,그래비티,0.0
K,3,76,2812,18285,3.5 가솔린 7인승,1,41147.0,X-Line,0.0
K,3,76,2812,18286,3.5 가솔린 9인승,6,40023.0,프레스티지,1.0
K,3,76,2812,18286,3.5 가솔린 9인승,6,40024.0,노블레스,0.0
K,3,76,2812,18286,3.5 가솔린 9인승,6,40025.0,시그니처,1.0
K,3,76,2812,18286,3.5 가솔린 9인승,6,40026.0,그래비티,4.0
K,3,76,2812,18286,3.5 가솔린 9인승,6,41148.0,X-Line,0.0
K,3,76,2812,18287,3.5 가솔린 4인승 하이리무진,0,,,
K,3,76,2812,18288,3.5 가솔린 7인승 하이리무진,1,40080.0,시그니처,1.0
K,3,76,2812,18289,3.5 가솔린 9인승 하이리무진,2,41146.0,노블레스,0.0
K,3,76,2812,18289,3.5 가솔린 9인승 하이리무진,2,40081.0,시그니처,2.0
K,3,76,2812,18290,3.5 가솔린 하이리무진 (특장업체),8,,,
K,3,76,2327,15330,2.2 디젤 7인승,2,33554.0,노블레스,2.0
K,3,76,2327,15330,2.2 디젤 7인승,2,33555.0,시그니처,0.0
K,3,76,2327,16848,2.2 디젤 7인승 아웃도어,0,,,
K,3,76,2327,15535,2.2 디젤 7인승 하이리무진,1,33995.0,시그니처,1.0
K,3,76,2327,15331,2.2 디젤 9인승,6,33551.0,프레스티지,2.0
K,3,76,2327,15331,2.2 디젤 9인승,6,33552.0,노블레스,2.0
K,3,76,2327,15331,2.2 디젤 9인승,6,33553.0,시그니처,2.0
K,3,76,2327,15536,2.2 디젤 9인승 하이리무진,1,33996.0,시그니처,1.0
K,3,76,2327,15332,2.2 디젤 11인승,0,,,
K,3,76,2327,18171,2.2 디젤 하이리무진 (특장업체),1,,,
K,3,76,2327,15869,3.5 가솔린 4인승 하이리무진,1,34748.0,시그니처,1.0
K,3,76,2327,15333,3.5 가솔린 7인승,1,33540.0,노블레스,0.0
K,3,76,2327,15333,3.5 가솔린 7인승,1,33541.0,시그니처,1.0
K,3,76,2327,16849,3.5 가솔린 7인승 아웃도어,0,,,
K,3,76,2327,15537,3.5 가솔린 7인승 하이리무진,6,33997.0,시그니처,6.0
K,3,76,2327,15334,3.5 가솔린 9인승,7,33542.0,프레스티지,0.0
K,3,76,2327,15334,3.5 가솔린 9인승,7,33543.0,노블레스,4.0
K,3,76,2327,15334,3.5 가솔린 9인승,7,33544.0,시그니처,3.0
K,3,76,2327,15538,3.5 가솔린 9인승 하이리무진,17,33998.0,시그니처,17.0
K,3,76,2327,15335,3.5 가솔린 11인승,0,,,
K,3,76,2327,18170,3.5 가솔린 하이리무진 (특장업체),4,,,
K,3,76,1902,16850,2.2 디젤 7인승,0,,,
K,3,76,1902,13697,2.2 디젤 7인승 리무진,0,,,
K,3,76,1902,13757,2.2 디젤 7인승 하이리무진,1,30630.0,VIP,0.0
K,3,76,1902,13757,2.2 디젤 7인승 하이리무진,1,30631.0,프레지던트,1.0
K,3,76,1902,13698,2.2 디젤 9인승,1,30476.0,럭셔리,0.0
K,3,76,1902,13698,2.2 디젤 9인승,1,30477.0,프레스티지,0.0
K,3,76,1902,13698,2.2 디젤 9인승,1,30478.0,노블레스,1.0
K,3,76,1902,13698,2.2 디젤 9인승,1,30479.0,노블레스 스페셜,0.0
K,3,76,1902,13758,2.2 디젤 9인승 아웃도어,0,,,
K,3,76,1902,13759,2.2 디젤 9인승 하이리무진,2,30633.0,럭셔리,0.0
K,3,76,1902,13759,2.2 디젤 9인승 하이리무진,2,30634.0,프레스티지,0.0
K,3,76,1902,13759,2.2 디젤 9인승 하이리무진,2,30635.0,프레스티지 하이루프,0.0
K,3,76,1902,13759,2.2 디젤 9인승 하이리무진,2,30636.0,노블레스 스페셜,2.0
K,3,76,1902,13759,2.2 디젤 9인승 하이리무진,2,36852.0,하이루프 특장차,0.0
K,3,76,1902,13699,2.2 디젤 11인승,0,,,
K,3,76,1902,13760,2.2 디젤 11인승 하이리무진,0,,,
K,3,76,1902,18192,2.2 디젤 하이리무진 (특장업체),0,,,
K,3,76,1902,16851,3.3 가솔린 7인승,0,,,
K,3,76,1902,13700,3.3 가솔린 7인승 리무진,0,,,
K,3,76,1902,13761,3.3 가솔린 7인승 하이리무진,1,30638.0,프레지던트,1.0
K,3,76,1902,13701,3.3 가솔린 9인승,1,36856.0,프레스티지,0.0
K,3,76,1902,13701,3.3 가솔린 9인승,1,30483.0,노블레스,0.0
K,3,76,1902,13701,3.3 가솔린 9인승,1,30484.0,노블레스 스페셜,1.0
K,3,76,1902,13762,3.3 가솔린 9인승 하이리무진,2,30639.0,노블레스 스페셜,2.0
K,3,76,1902,13762,3.3 가솔린 9인승 하이리무진,2,36857.0,노블레스 스페셜 하이루프,0.0
K,3,76,1902,16853,3.3 가솔린 11인승,0,,,
K,3,76,1902,18193,3.3 가솔린 하이리무진 (특장업체),3,,,
K,3,76,1606,12196,2.2 디젤 7인승 리무진,2,30062.0,매직스페이스,1.0
K,3,76,1606,12196,2.2 디젤 7인승 리무진,2,26327.0,VIP,1.0
K,3,76,1606,12196,2.2 디젤 7인승 리무진,2,26326.0,프레지던트,0.0
K,3,76,1606,12075,2.2 디젤 7인승 아웃도어,1,27456.0,VIP,1.0
K,3,76,1606,12504,2.2 디젤 7인승 하이리무진,0,,,
K,3,76,1606,11836,2.2 디젤 9인승,3,25246.0,럭셔리,0.0
K,3,76,1606,11836,2.2 디젤 9인승,3,25247.0,프레스티지,2.0
K,3,76,1606,11836,2.2 디젤 9인승,3,27457.0,프레스티지 하이루프,0.0
K,3,76,1606,11836,2.2 디젤 9인승,3,25248.0,노블레스,1.0
K,3,76,1606,11836,2.2 디젤 9인승,3,30063.0,노블레스 스페셜,0.0
K,3,76,1606,16858,2.2 디젤 9인승 아웃도어,0,,,
K,3,76,1606,11838,2.2 디젤 9인승 하이리무진,0,,,
K,3,76,1606,11835,2.2 디젤 11인승,1,25244.0,디럭스,0.0
K,3,76,1606,11835,2.2 디젤 11인승,1,25245.0,럭셔리,1.0
K,3,76,1606,11835,2.2 디젤 11인승,1,25242.0,프레스티지,0.0
K,3,76,1606,11835,2.2 디젤 11인승,1,25243.0,노블레스,0.0
K,3,76,1606,16859,2.2 디젤 11인승 아웃도어,0,,,
K,3,76,1606,11837,2.2 디젤 11인승 하이리무진,0,,,
K,3,76,1606,18194,2.2 디젤 하이리무진 (특장업체),0,,,
K,3,76,1606,14356,2.2 디젤 어린이보호차,1,32018.0,9인승,0.0
K,3,76,1606,14356,2.2 디젤 어린이보호차,1,32019.0,11인승,1.0
K,3,76,1606,14339,2.2 디젤 휠체어리프트,0,,,
K,3,76,1606,12603,3.3 가솔린 7인승 리무진,1,27260.0,프레지던트,1.0
K,3,76,1606,12605,3.3 가솔린 7인승 하이리무진,0,,,
K,3,76,1606,11839,3.3 가솔린 9인승,1,25241.0,노블레스,1.0
K,3,76,1606,12604,3.3 가솔린 9인승 하이리무진,3,27261.0,노블레스,3.0
K,3,76,1606,18195,3.3 가솔린 하이리무진 (특장업체),0,,,
K,3,76,2496,16959,2.2 디젤,5,37263.0,GX,1.0
K,3,76,2496,16959,2.2 디젤,5,37238.0,GX 그랜드팩,0.0
K,3,76,2496,16959,2.2 디젤,5,38991.0,GLX 기본형,0.0
K,3,76,2496,16959,2.2 디젤,5,37239.0,GLX 고급형,0.0
K,3,76,2496,16959,2.2 디젤,5,37240.0,GLX 최고급형,2.0
K,3,76,2496,16959,2.2 디젤,5,37242.0,GLX 프리미엄,1.0
K,3,76,2496,16959,2.2 디젤,5,37243.0,GLX R스페셜,0.0
K,3,76,2496,16959,2.2 디젤,5,37244.0,프레지던트,1.0
K,3,76,2496,16959,2.2 디젤,5,38992.0,복지 GLX 기본형,0.0
K,3,76,2496,16960,2.2 디젤 7인승 하이리무진,0,,,
K,3,76,2496,16961,2.2 디젤 11인승 하이리무진,1,37247.0,GX,0.0
K,3,76,2496,16961,2.2 디젤 11인승 하이리무진,1,37248.0,GLX,0.0
K,3,76,2496,16961,2.2 디젤 11인승 하이리무진,1,37249.0,GLX 최고급형,0.0
K,3,76,2496,16961,2.2 디젤 11인승 하이리무진,1,37250.0,GLX 프리미엄,1.0
K,3,76,2496,16962,3.5 가솔린,0,,,
K,3,76,2496,16963,3.5 가솔린 하이리무진,0,,,
K,3,76,2496,16964,2.7 LPi,0,,,
K,3,76,2496,16966,2.2 디젤 8인승 이지무브,0,,,
K,3,76,2496,16965,2.2 디젤 11인승 이지무브,0,,,
K,3,76,2496,17883,2.9 디젤 7인승 하이리무진,0,,,
K,3,76,2495,16939,2.2 디젤,3,37158.0,GX,0.0
K,3,76,2495,16939,2.2 디젤,3,37159.0,GLX,1.0
K,3,76,2495,16939,2.2 디젤,3,37160.0,GLX 최고급형,2.0
K,3,76,2495,16940,2.2 디젤 리무진,1,37163.0,GLX,0.0
K,3,76,2495,16940,2.2 디젤 리무진,1,37164.0,GLX 최고급형,0.0
K,3,76,2495,16940,2.2 디젤 리무진,1,37165.0,프레지던트,1.0
K,3,76,2495,16941,3.5 가솔린 리무진,0,,,
K,3,76,2495,16942,2.7 LPi,0,,,
K,3,76,773,9886,2.9 디젤,0,,,
K,3,76,773,11115,2.9 디젤 9인승 리무진,0,,,
K,3,76,773,17028,2.9 디젤 11인승 리무진,0,,,
K,3,76,773,438,2.9 디젤 7인승 하이리무진,0,,,
K,3,76,773,5516,2.9 디젤 11인승 하이리무진,1,8862.0,GX,0.0
K,3,76,773,5516,2.9 디젤 11인승 하이리무진,1,21389.0,GLX,1.0
K,3,76,773,5511,2.7 LPi,1,37365.0,GX,0.0
K,3,76,773,5511,2.7 LPi,1,8848.0,GX 고급형,0.0
K,3,76,773,5511,2.7 LPi,1,22597.0,GX 그랜드팩,0.0
K,3,76,773,5511,2.7 LPi,1,37366.0,GLX,0.0
K,3,76,773,5511,2.7 LPi,1,22596.0,GLX 기본형,1.0
K,3,76,773,11114,2.9 디젤 8인승 이지무브,0,,,
K,3,76,773,17030,2.9 디젤 11인승 이지무브,0,,,
K,3,76,773,10970,3.8 가솔린 (수출형),0,,,
K,3,76,831,16987,2.9 CRDi 디젤,0,,,
K,3,76,831,5521,2.9 VGT 디젤,0,,,
K,3,76,831,5533,2.9 디젤 리무진,0,,,
K,3,76,831,5525,2.7 LPi,0,,,
K,3,76,831,17015,2.9 디젤 6인승 이지무브,0,,,
K,3,76,831,17016,2.9 디젤 9인승 이지무브,0,,,
K,3,76,831,17937,2.9 디젤 어린이보호차,0,,,
K,3,76,36,8431,2.5 가솔린 7인승,0,,,
K,3,76,36,10324,2.5 가솔린 9인승,0,,,
K,3,76,36,8435,2.9 디젤 6인승,0,,,
K,3,76,36,8430,2.9 디젤 9인승,0,,,
K,3,76,36,8434,2.5 LPG,0,,,
K,3,76,37,9748,2.5 가솔린 7인승,0,,,
K,3,76,37,9749,2.5 가솔린 9인승,0,,,
K,3,76,37,10128,2.9 디젤 7인승,0,,,
K,3,76,37,9752,2.9 디젤 9인승,0,,,
K,3,76,37,9757,2.9 디젤 6인승 밴,0,,,
K,3,76,37,7257,2.5 LPG,0,,,
K,3,59,2093,14261,더블캡,0,,,
K,3,59,2093,14266,더블캡 4WD,0,,,
K,3,59,2093,14259,킹캡,2,31817.0,장축 GL,0.0
K,3,59,2093,14259,킹캡,2,31819.0,초장축 L 라이트,0.0
K,3,59,2093,14259,킹캡,2,31820.0,초장축 L,1.0
K,3,59,2093,14259,킹캡,2,31821.0,초장축 GL,0.0
K,3,59,2093,14259,킹캡,2,31822.0,초장축 GLS,1.0
K,3,59,2093,14265,킹캡 4WD,0,,,
K,3,59,2093,14263,표준캡,0,,,
K,3,59,2093,14267,표준캡 4WD,0,,,
K,3,59,2093,18495,LPi 표준캡,0,,,
K,3,59,2093,16890,LPi 킹캡,2,40569.0,초장축 L 라이트,0.0
K,3,59,2093,16890,LPi 킹캡,2,40570.0,초장축 L,0.0
K,3,59,2093,16890,LPi 킹캡,2,36920.0,초장축 GL,0.0
K,3,59,2093,16890,LPi 킹캡,2,36921.0,초장축 GLS,2.0
K,3,59,2093,18496,LPi 더블캡,0,,,
K,3,59,2093,14269,1.2톤 표준캡,1,31844.0,GL,0.0
K,3,59,2093,14269,1.2톤 표준캡,1,31845.0,GLS,1.0
K,3,59,2093,14268,1.2톤 킹캡,0,,,
K,3,59,2093,16893,특수구급차,0,,,
K,3,59,2093,14271,내장 탑차,1,31854.0,1톤 저상형,0.0
K,3,59,2093,14271,내장 탑차,1,31888.0,1톤 표준형,0.0
K,3,59,2093,14271,내장 탑차,1,31889.0,1톤 플러스형,0.0
K,3,59,2093,14271,내장 탑차,1,31867.0,1톤 상승 내장탑차,0.0
K,3,59,2093,14271,내장 탑차,1,31857.0,1톤 파워게이트 플러스형,0.0
K,3,59,2093,14271,내장 탑차,1,31855.0,1톤 LPi 표준형,0.0
K,3,59,2093,14271,내장 탑차,1,31890.0,1톤 LPi 플러스형,1.0
K,3,59,2093,14271,내장 탑차,1,31856.0,1.2톤 플러스형,0.0
K,3,59,2093,14275,냉동 탑차,1,31858.0,1톤 저상형,0.0
K,3,59,2093,14275,냉동 탑차,1,31882.0,1톤 표준형,0.0
K,3,59,2093,14275,냉동 탑차,1,31883.0,1톤 플러스형,0.0
K,3,59,2093,14275,냉동 탑차,1,31861.0,1톤 다용도복합 저상형,0.0
K,3,59,2093,14275,냉동 탑차,1,31880.0,1톤 프리미엄 냉동탑차 표준형,0.0
K,3,59,2093,14275,냉동 탑차,1,31860.0,1톤 LPi 저상형,0.0
K,3,59,2093,14275,냉동 탑차,1,31884.0,1톤 LPi 표준형,1.0
K,3,59,2093,14275,냉동 탑차,1,31885.0,1톤 LPi 플러스형,0.0
K,3,59,2093,14275,냉동 탑차,1,31859.0,1.2톤 표준형,0.0
K,3,59,2093,14278,냉온장 탑차,0,,,
K,3,59,2093,14279,다용도 탑차,0,,,
K,3,59,2093,14281,덤프,0,,,
K,3,59,2093,14282,미닫이 탑차,0,,,
K,3,59,2093,14285,워크스루밴,0,,,
K,3,59,2093,14286,윙바디,1,31872.0,1톤 수동식,0.0
K,3,59,2093,14286,윙바디,1,31873.0,1톤 전동모터식,1.0
K,3,59,2093,14286,윙바디,1,31874.0,1.2톤 수동식,0.0
K,3,59,2093,14286,윙바디,1,31875.0,1.2톤 전동모터식,0.0
K,3,59,2093,14288,택배전용 탑차,0,,,
K,3,59,2093,14289,파워게이트,1,31871.0,1톤 수직형,1.0
K,3,59,2093,14289,파워게이트,1,31868.0,1톤 와이드 파워게이트 턴인타입형,0.0
K,3,59,2093,14289,파워게이트,1,31878.0,1.2톤 수직형 1단,0.0
K,3,59,2093,14289,파워게이트,1,31879.0,1.2톤 수직형 2단,0.0
K,3,59,2093,14292,프리미엄 와이드 트럭,0,,,
K,3,59,2093,14294,홈로리,0,,,
K,3,59,2093,14293,활어수송차,0,,,
K,3,59,2093,15904,캠핑카,0,,,
K,3,59,2213,14892,킹캡,0,,,
K,3,59,2213,16894,내장탑차,0,,,
K,3,59,2213,18052,냉동탑차,0,,,
K,3,59,2213,16895,윙바디,1,,,
K,3,59,2213,16896,파워게이트,0,,,
K,3,59,634,16936,표준캡,1,37100.0,장축 GL,1.0
K,3,59,634,16936,표준캡,1,37099.0,장축 GLX,0.0
K,3,59,634,16936,표준캡,1,37169.0,장축 GX,0.0
K,3,59,634,16936,표준캡,1,37170.0,장축 GX 스페셜,0.0
K,3,59,634,16936,표준캡,1,37101.0,장축 프레스티지,0.0
K,3,59,634,16936,표준캡,1,37110.0,초장축 GL,0.0
K,3,59,634,16936,표준캡,1,37111.0,초장축 GLS,0.0
K,3,59,634,16936,표준캡,1,37103.0,초장축 GLX,0.0
K,3,59,634,16936,표준캡,1,37104.0,초장축 GX,0.0
K,3,59,634,16936,표준캡,1,37105.0,초장축 GX 스페셜,0.0
K,3,59,634,16936,표준캡,1,37112.0,초장축 L,0.0
K,3,59,634,16936,표준캡,1,37113.0,초장축 L 라이트,0.0
K,3,59,634,16936,표준캡,1,37106.0,초장축 노블레스,0.0
K,3,59,634,16936,표준캡,1,37107.0,초장축 디럭스,0.0
K,3,59,634,16936,표준캡,1,37108.0,초장축 럭셔리,0.0
K,3,59,634,16936,표준캡,1,37102.0,초장축 리미티드,0.0
K,3,59,634,16936,표준캡,1,37109.0,초장축 프레스티지,0.0
K,3,59,634,16937,킹캡,2,37128.0,장축 GL,0.0
K,3,59,634,16937,킹캡,2,37127.0,장축 GLX,0.0
K,3,59,634,16937,킹캡,2,37172.0,장축 GX,0.0
K,3,59,634,16937,킹캡,2,37173.0,장축 GX 스페셜,0.0
K,3,59,634,16937,킹캡,2,37129.0,장축 프레스티지,0.0
K,3,59,634,16937,킹캡,2,37138.0,초장축 GL,0.0
K,3,59,634,16937,킹캡,2,37139.0,초장축 GLS,0.0
K,3,59,634,16937,킹캡,2,37131.0,초장축 GLX,0.0
K,3,59,634,16937,킹캡,2,37132.0,초장축 GX,0.0
K,3,59,634,16937,킹캡,2,37133.0,초장축 GX 스페셜,1.0
K,3,59,634,16937,킹캡,2,37140.0,초장축 L,0.0
K,3,59,634,16937,킹캡,2,37141.0,초장축 L 라이트,0.0
K,3,59,634,16937,킹캡,2,37134.0,초장축 노블레스,0.0
K,3,59,634,16937,킹캡,2,37135.0,초장축 디럭스,0.0
K,3,59,634,16937,킹캡,2,37136.0,초장축 럭셔리,1.0
K,3,59,634,16937,킹캡,2,37130.0,초장축 리미티드,0.0
K,3,59,634,16937,킹캡,2,37137.0,초장축 프레스티지,0.0
K,3,59,634,16938,더블캡,3,37144.0,장축 GL,0.0
K,3,59,634,16938,더블캡,3,37143.0,장축 GLX,0.0
K,3,59,634,16938,더블캡,3,37166.0,장축 GX,0.0
K,3,59,634,16938,더블캡,3,37167.0,장축 GX 스페셜,0.0
K,3,59,634,16938,더블캡,3,37145.0,장축 프레스티지,0.0
K,3,59,634,16938,더블캡,3,37154.0,초장축 GL,0.0
K,3,59,634,16938,더블캡,3,37155.0,초장축 GLS,0.0
K,3,59,634,16938,더블캡,3,37147.0,초장축 GLX,2.0
K,3,59,634,16938,더블캡,3,37148.0,초장축 GX,0.0
K,3,59,634,16938,더블캡,3,37149.0,초장축 GX 스페셜,0.0
K,3,59,634,16938,더블캡,3,37156.0,초장축 L,0.0
K,3,59,634,16938,더블캡,3,37157.0,초장축 L 라이트,0.0
K,3,59,634,16938,더블캡,3,37150.0,초장축 노블레스,0.0
K,3,59,634,16938,더블캡,3,37151.0,초장축 디럭스,1.0
K,3,59,634,16938,더블캡,3,37152.0,초장축 럭셔리,0.0
K,3,59,634,16938,더블캡,3,37146.0,초장축 리미티드,0.0
K,3,59,634,16938,더블캡,3,37153.0,초장축 프레스티지,0.0
K,3,59,634,16947,표준캡 4WD,0,,,
K,3,59,634,16948,킹캡 4WD,1,37208.0,장축 GL,0.0
K,3,59,634,16948,킹캡 4WD,1,37209.0,장축 GL 라이트,0.0
K,3,59,634,16948,킹캡 4WD,1,37210.0,장축 GLS,0.0
K,3,59,634,16948,킹캡 4WD,1,37204.0,장축 GX 스페셜,0.0
K,3,59,634,16948,킹캡 4WD,1,37205.0,장축 노블레스,0.0
K,3,59,634,16948,킹캡 4WD,1,37206.0,장축 디럭스,0.0
K,3,59,634,16948,킹캡 4WD,1,37207.0,장축 럭셔리,1.0
K,3,59,634,16948,킹캡 4WD,1,37203.0,장축 리미티드,0.0
K,3,59,634,16949,더블캡 4WD,1,37211.0,장축 리미티드,0.0
K,3,59,634,16949,더블캡 4WD,1,37212.0,장축 GX 스페셜,0.0
K,3,59,634,16949,더블캡 4WD,1,37213.0,장축 노블레스,1.0
K,3,59,634,16949,더블캡 4WD,1,37214.0,장축 디럭스,0.0
K,3,59,634,16949,더블캡 4WD,1,37215.0,장축 럭셔리,0.0
K,3,59,634,16949,더블캡 4WD,1,37216.0,장축 GL,0.0
K,3,59,634,16949,더블캡 4WD,1,37217.0,장축 GL 라이트,0.0
K,3,59,634,16949,더블캡 4WD,1,37218.0,장축 GLS,0.0
K,3,59,634,7212,1.2톤 표준캡,1,14897.0,장축 리미티드,0.0
K,3,59,634,7212,1.2톤 표준캡,1,38988.0,초장축 프레스티지,1.0
K,3,59,634,16950,1.2톤 킹캡,0,,,
K,3,59,634,9991,CRDi 표준캡,1,21578.0,장축 GLX,0.0
K,3,59,634,9991,CRDi 표준캡,1,37037.0,장축 GX,0.0
K,3,59,634,9991,CRDi 표준캡,1,37038.0,장축 GX 고급형,0.0
K,3,59,634,9991,CRDi 표준캡,1,37039.0,장축 GX 스페셜,0.0
K,3,59,634,9991,CRDi 표준캡,1,37040.0,장축 SDX,0.0
K,3,59,634,9991,CRDi 표준캡,1,37041.0,장축 노블레스,0.0
K,3,59,634,9991,CRDi 표준캡,1,37042.0,장축 디럭스,0.0
K,3,59,634,9991,CRDi 표준캡,1,37043.0,장축 럭셔리,0.0
K,3,59,634,9991,CRDi 표준캡,1,21577.0,장축 리미티드,0.0
K,3,59,634,9991,CRDi 표준캡,1,37044.0,장축 프레스티지,0.0
K,3,59,634,9991,CRDi 표준캡,1,36959.0,초장축 GLX,0.0
K,3,59,634,9991,CRDi 표준캡,1,36960.0,초장축 GX,0.0
K,3,59,634,9991,CRDi 표준캡,1,36961.0,초장축 GX 고급형,0.0
K,3,59,634,9991,CRDi 표준캡,1,37045.0,초장축 GX 스페셜,0.0
K,3,59,634,9991,CRDi 표준캡,1,36966.0,초장축 SDX,0.0
K,3,59,634,9991,CRDi 표준캡,1,37052.0,초장축 노블레스,1.0
K,3,59,634,9991,CRDi 표준캡,1,36964.0,초장축 디럭스,0.0
K,3,59,634,9991,CRDi 표준캡,1,37048.0,초장축 럭셔리,0.0
K,3,59,634,9991,CRDi 표준캡,1,36962.0,초장축 리미티드,0.0
K,3,59,634,9991,CRDi 표준캡,1,36963.0,초장축 탑,0.0
K,3,59,634,9991,CRDi 표준캡,1,37049.0,초장축 프레스티지,0.0
K,3,59,634,9992,CRDi 킹캡,3,30219.0,장축 GLX,0.0
K,3,59,634,9992,CRDi 킹캡,3,37053.0,장축 GX,0.0
K,3,59,634,9992,CRDi 킹캡,3,37054.0,장축 GX 고급형,0.0
K,3,59,634,9992,CRDi 킹캡,3,37055.0,장축 GX 스페셜,0.0
K,3,59,634,9992,CRDi 킹캡,3,36968.0,장축 SDX,0.0
K,3,59,634,9992,CRDi 킹캡,3,37056.0,장축 노블레스,0.0
K,3,59,634,9992,CRDi 킹캡,3,37057.0,장축 디럭스,0.0
K,3,59,634,9992,CRDi 킹캡,3,37058.0,장축 럭셔리,0.0
K,3,59,634,9992,CRDi 킹캡,3,24726.0,장축 리미티드,0.0
K,3,59,634,9992,CRDi 킹캡,3,37059.0,장축 프레스티지,0.0
K,3,59,634,9992,CRDi 킹캡,3,36970.0,초장축 GLX,1.0
K,3,59,634,9992,CRDi 킹캡,3,36971.0,초장축 GX,0.0
K,3,59,634,9992,CRDi 킹캡,3,36972.0,초장축 GX 고급형,1.0
K,3,59,634,9992,CRDi 킹캡,3,37061.0,초장축 GX 스페셜,1.0
K,3,59,634,9992,CRDi 킹캡,3,36976.0,초장축 SDX,0.0
K,3,59,634,9992,CRDi 킹캡,3,36974.0,초장축 디럭스,0.0
K,3,59,634,9992,CRDi 킹캡,3,37060.0,초장축 럭셔리,0.0
K,3,59,634,9992,CRDi 킹캡,3,36969.0,초장축 리미티드,0.0
K,3,59,634,9992,CRDi 킹캡,3,36973.0,초장축 탑,0.0
K,3,59,634,9992,CRDi 킹캡,3,37062.0,초장축 프레스티지,0.0
K,3,59,634,9992,CRDi 킹캡,3,37063.0,초장축 노블레스,0.0
K,3,59,634,16911,CRDi 더블캡,5,36977.0,장축 GLX,0.0
K,3,59,634,16911,CRDi 더블캡,5,37004.0,장축 GX,0.0
K,3,59,634,16911,CRDi 더블캡,5,37005.0,장축 GX 고급형,0.0
K,3,59,634,16911,CRDi 더블캡,5,37012.0,장축 GX 스페셜,0.0
K,3,59,634,16911,CRDi 더블캡,5,36979.0,장축 SDX,0.0
K,3,59,634,16911,CRDi 더블캡,5,37007.0,장축 노블레스,0.0
K,3,59,634,16911,CRDi 더블캡,5,37003.0,장축 디럭스,0.0
K,3,59,634,16911,CRDi 더블캡,5,37002.0,장축 럭셔리,0.0
K,3,59,634,16911,CRDi 더블캡,5,36978.0,장축 리미티드,0.0
K,3,59,634,16911,CRDi 더블캡,5,37000.0,장축 프레스티지,0.0
K,3,59,634,16911,CRDi 더블캡,5,36981.0,초장축 GLX,1.0
K,3,59,634,16911,CRDi 더블캡,5,36982.0,초장축 GX,2.0
K,3,59,634,16911,CRDi 더블캡,5,36983.0,초장축 GX 고급형,1.0
K,3,59,634,16911,CRDi 더블캡,5,36998.0,초장축 GX 스페셜,0.0
K,3,59,634,16911,CRDi 더블캡,5,36987.0,초장축 SDX,0.0
K,3,59,634,16911,CRDi 더블캡,5,37008.0,초장축 노블레스,0.0
K,3,59,634,16911,CRDi 더블캡,5,36985.0,초장축 디럭스,0.0
K,3,59,634,16911,CRDi 더블캡,5,36999.0,초장축 럭셔리,1.0
K,3,59,634,16911,CRDi 더블캡,5,36980.0,초장축 리미티드,0.0
K,3,59,634,16911,CRDi 더블캡,5,36984.0,초장축 탑,0.0
K,3,59,634,16911,CRDi 더블캡,5,37001.0,초장축 프레스티지,0.0
K,3,59,634,9993,CRDi 표준캡 4WD,0,,,
K,3,59,634,16926,CRDi 킹캡 4WD,0,,,
K,3,59,634,16927,CRDi 더블캡 4WD,1,37032.0,장축 GX,0.0
K,3,59,634,16927,CRDi 더블캡 4WD,1,37033.0,장축 GX 고급형,0.0
K,3,59,634,16927,CRDi 더블캡 4WD,1,37070.0,장축 GX 스페셜,0.0
K,3,59,634,16927,CRDi 더블캡 4WD,1,37071.0,장축 노블레스,1.0
K,3,59,634,16927,CRDi 더블캡 4WD,1,37034.0,장축 디럭스,0.0
K,3,59,634,16927,CRDi 더블캡 4WD,1,37072.0,장축 럭셔리,0.0
